Point in Time[s],State of Active Resource[]
323.1660125200484,0
323.22851252004835,1
324.22851252004835,0
324.35601252004824,1
325.35601252004824,0
325.44851252004815,1
326.3715334049702,2
326.44851252004815,2
326.5254916351261,1
326.58799163512606,2
327.44851252004815,2
328.30903340497025,1
328.44851252004815,0
328.4835125200481,1
329.4835125200481,0
329.54601252004807,1
330.54601252004807,0
330.57851252004804,1
331.57851252004804,0
331.641012520048,1
332.641012520048,0
332.681012520048,1
333.681012520048,0
333.7735125200479,1
334.7735125200479,0
334.8085125200479,1
335.8085125200479,0
335.84351252004785,1
336.84351252004785,0
336.87703093530155,1
337.87703093530155,0
337.9095309353015,1
338.9095309353015,0
338.97203093530146,1
339.97203093530146,0
340.0370309353014,1
341.0370309353014,0
341.0695309353014,1
342.0695309353014,0
342.10203093530134,1
343.10203093530134,0
343.1670309353013,1
344.1670309353013,0
344.2595309353012,1
345.2595309353012,0
345.29453093530117,1
346.29453093530117,0
346.32902180827176,1
347.32902180827176,0
347.36152180827173,1
348.36152180827173,0
348.3940218082717,1
348.491948610502,2
349.1615608041164,3
349.3940218082717,3
350.2745415858907,4
350.2960950060414,4
350.8633621070039,4
351.05963561404167,3
351.09213561404164,4
351.35341602073254,4
351.4405094896295,3
352.4449277800511,2
353.18691496790063,1
353.3940218082717,0
353.5215218082716,1
354.5215218082716,0
354.6165218082715,1
355.6165218082715,0
355.64902180827147,1
356.64902180827147,0
356.7115218082714,1
356.86758909052145,2
357.7115218082714,2
358.5554545260214,1
358.58795452602135,2
358.7115218082714,2
358.8350890905215,1
359.7115218082714,0
359.77902180827135,1
360.26348268265383,2
360.77902180827135,2
361.0331678705353,3
361.2945609338889,3
361.42525746556566,2
361.49207374011047,3
361.55525746556555,4
361.92251184025974,5
362.3941792143306,5
362.8452319514407,5
362.8479317448395,6
363.2752234467324,6
363.6134013483506,6
363.76649526905277,5
365.69070823875643,4
366.3471269145532,3
366.4103106400083,2
366.53281064000817,3
366.5939378273554,3
366.624501421029,2
366.8461392530946,3
366.9946693828609,3
367.068934447744,2
368.6376392985649,1
368.6751392985649,2
368.7790218082713,2
368.88290431797776,1
369.63349536527517,2
369.7790218082713,2
369.9245482512675,1
369.95704825126745,2
370.7790218082713,2
371.6009953652752,1
371.7790218082713,0
371.8136002830565,1
372.8136002830565,0
372.8761002830564,1
373.56956976894656,2
373.8761002830564,2
374.18263079716627,1
374.21513079716624,2
374.8761002830564,2
375.5370697689466,1
375.8761002830564,0
375.93860028305636,1
376.93860028305636,0
377.0036002830563,1
378.0036002830563,0
378.1286002830562,1
379.1286002830562,0
379.28360028305605,1
380.28360028305605,0
380.40610028305593,1
381.40610028305593,0
381.4711002830559,1
382.4711002830559,0
382.5977889666258,1
383.5977889666258,0
383.7860851424759,1
384.7860851424759,0
384.81858514247585,1
385.81858514247585,0
385.94608514247574,1
386.94608514247574,0
387.13358514247557,1
387.38703407749085,2
388.13358514247557,2
388.8801362074603,1
388.91263620746025,2
389.13358514247557,2
389.3545340774909,1
390.13358514247557,0
390.16608514247554,1
391.16608514247554,0
391.1985851424755,1
392.1985851424755,0
392.2310851424755,1
393.2310851424755,0
393.2935851424754,1
394.2935851424754,0
394.3310851424754,1
394.59874303194056,2
395.3310851424754,2
396.0634272530102,1
396.0959272530102,2
396.3310851424754,2
396.5662430319406,1
397.3310851424754,0
397.36358514247536,1
398.36358514247536,0
398.5160851424752,1
399.5160851424752,0
399.60858514247514,1
